year	unit_code	category_cd	avg_daily_attend_pct	crime_per_c_num	short_susp_per_c_num	long_susp_per_c_num	expelled_per_c_num	ttl_crimes_num	stud_internet_comp_num	lea_avg_daily_attend_pct	lea_crime_per_c_num	lea_short_susp_per_c_num	lea_long_susp_per_c_num	lea_expelled_per_c_num	lea_stud_internet_comp_num	st_avg_daily_attend_pct	st_crime_per_c_num	st_short_susp_per_c_num	st_long_susp_per_c_num	st_expelled_per_c_num	st_stud_internet_comp_num	digital_media_pct	Byod	grades_BYOD	avg_age_media_collection	_1_to_1_access	books_per_student	grades_1_to_1_access	lea_avg_age_media_collection	lea_books_per_student	st_avg_age_media_collection	st_books_per_student	wap_num	wap_per_classroom	lea_wap_num	lea_wap_per_classroom	st_wap_num	st_wap_per_classroom
2016	610332	H	0.927	0.92	1.83	0	0		0.99	0.951	1.6	5.59	0.16	0	0.99	0.951	1.27	14.02	0.07	0	1.2												6	1.5	198	1.23	111757	1.12
2016	610334	H	0.952	1.74	6.38	0.19	0		0.8	0.951	1.6	5.59	0.16	0	0.99	0.951	1.27	14.02	0.07	0	1.2	0	No	_x002D_	2004	Yes	16.10	9:10:11:12	2005	27.29	2000	19.18	60	1.4	198	1.23	111757	1.12
2016	610LEA	E								0.949	0	0	0	0	0.99	0.952	0.21	13.15	0.06	0	1.2												198	1.23			111757	1.12
2016	610LEA	H								0.951	1.6	5.59	0.16	0	0.99	0.951	1.27	14.02	0.07	0	1.2												198	1.23			111757	1.12
2016	610LEA	M								0.952	0	5.12	0	0	0.99	0.951	0.83	14.64	0.06	0	1.2												198	1.23			111757	1.12
2016	61J000	E	0.957	0	0	0	0									0.952	0.21	13.15	0.06	0	1.2																111757	1.12
2016	61K000	E	0.942	0	12.28	0	0									0.952	0.21	13.15	0.06	0	1.2																111757	1.12
2016	61L000	H	0.672	0	0	0	0									0.951	1.27	14.02	0.07	0	1.2																111757	1.12
2016	61M000	E	0.955	0	6.99	0	0									0.952	0.21	13.15	0.06	0	1.2																111757	1.12
2016	61N000	E	0.968	0	3.52	0	0									0.952	0.21	13.15	0.06	0	1.2																111757	1.12
2016	61P000	E	0.94	0	14	0	0		1.02							0.952	0.21	13.15	0.06	0	1.2												4	0.67			111757	1.12
2016	620310	T	0.806	8.33	58.33	0	0		0.47	0.95	8.33	58.33	0	0	0.59	0.953	1.63	11.2	0.06	0	1.2												8	1	413	1.3	111757	1.12
2016	620312	E	0.958	0	0.6	0	0		0.62	0.95	0.05	12.26	0	0	0.59	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1998	Yes	36.54	3:04:05	1996	25.50	2000	19.18	32	1.19	413	1.3	111757	1.12
2016	620314	M	0.979	1.18	16.94	0	0		0.56	0.952	1.07	23.43	0.24	0	0.59	0.951	0.83	14.64	0.06	0	1.2	0.01	No	_x002D_	1998	Yes	20.10	6:07:08	1996	25.50	2000	19.18	42	1.31	413	1.3	111757	1.12
2016	620316	H	0.947	1.72	16.43	0	0		0.65	0.952	1.01	16.54	0	0	0.59	0.951	1.27	14.02	0.07	0	1.2	0.01	No	_x002D_	1988	Yes	12.31	9:10:11:12	1996	25.50	2000	19.18	58	1.41	413	1.3	111757	1.12
2016	620318	E	0.961	0	15.31	0	0		0.6	0.95	0.05	12.26	0	0	0.59	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	2004	Yes	18.79	3:04:05	1996	25.50	2000	19.18	46	1.05	413	1.3	111757	1.12
2016	620324	E	0.949	0	30.64	0	0		0.58	0.95	0.05	12.26	0	0	0.59	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1997	Yes	53.40	3:04:05	1996	25.50	2000	19.18	32	1.33	413	1.3	111757	1.12
2016	620330	E	0.952	0.37	17.95	0	0		0.52	0.95	0.05	12.26	0	0	0.59	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1999	Yes	34.20	3:04:05	1996	25.50	2000	19.18	31	1.15	413	1.3	111757	1.12
2016	620334	E	0.955	0	2.46	0	0		0.55	0.95	0.05	12.26	0	0	0.59	0.952	0.21	13.15	0.06	0	1.2	0.03	No	_x002D_	1998	Yes	38.10	3:04:05	1996	25.50	2000	19.18	26	1.18	413	1.3	111757	1.12
2016	620336	E	0.947	0	3.27	0	0		0.59	0.95	0.05	12.26	0	0	0.59	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1996	No	39.71	_x002D_	1996	25.50	2000	19.18	33	1.32	413	1.3	111757	1.12
2016	620339	M	0.974	0.95	30	0.48	0		0.6	0.952	1.07	23.43	0.24	0	0.59	0.951	0.83	14.64	0.06	0	1.2	0	No	_x002D_	1992	Yes	22.09	6:07:08	1996	25.50	2000	19.18	44	1.52	413	1.3	111757	1.12
2016	620340	H	0.94	0.18	16.67	0	0		0.57	0.952	1.01	16.54	0	0	0.59	0.951	1.27	14.02	0.07	0	1.2	0	No	_x002D_	1991	Yes	15.46	9:10:11:12	1996	25.50	2000	19.18	61	1.61	413	1.3	111757	1.12
2016	620LEA	E								0.95	0.05	12.26	0	0	0.59	0.952	0.21	13.15	0.06	0	1.2												413	1.3			111757	1.12
2016	620LEA	H								0.952	1.01	16.54	0	0	0.59	0.951	1.27	14.02	0.07	0	1.2												413	1.3			111757	1.12
2016	620LEA	M								0.952	1.07	23.43	0.24	0	0.59	0.951	0.83	14.64	0.06	0	1.2												413	1.3			111757	1.12
2016	620LEA	T								0.95	8.33	58.33	0	0	0.59	0.953	1.63	11.2	0.06	0	1.2												413	1.3			111757	1.12
2016	630304	E	0.938	0	4.98	0	0		1.02	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	1980	No	49.90	_x002D_	1997	21.12	2000	19.18	25	0.86	942	1.1	111757	1.12
2016	630308	E	0.963	0	14.33	0	0		1.02	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	1994	No	42.32	_x002D_	1997	21.12	2000	19.18	30	1.2	942	1.1	111757	1.12
2016	630312	E	0.948	0.4	3.17	0	0		1.12	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.55	No	_x002D_	2003	No	73.44	_x002D_	1997	21.12	2000	19.18	17	0.94	942	1.1	111757	1.12
2016	630316	E	0.946	0.51	2.3	0	0		0.66	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	1994	No	43.92	_x002D_	1997	21.12	2000	19.18	33	1.22	942	1.1	111757	1.12
2016	630317	M	0.946	1.22	16.87	0.49	0		0.49	0.953	0.74	12.68	0.07	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0.08	No	_x002D_	2008	Yes	19.49	6:07:08	1997	21.12	2000	19.18	37	1.23	942	1.1	111757	1.12
2016	630320	M	0.948	1.56	14.58	0	0		0.44	0.953	0.74	12.68	0.07	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0	No	_x002D_	1998	Yes	30.36	6:07:08	1997	21.12	2000	19.18	27	1.17	942	1.1	111757	1.12
2016	630324	E	0.954	0.15	0	0	0		1.68	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.02	No	_x002D_	2001	No	25.06	_x002D_	1997	21.12	2000	19.18	37	0.88	942	1.1	111757	1.12
2016	630328	I	0.949	0	8.76	0	0		0.76	0.953	0	7.3	0	0	0.88	0.957	0.24	8.76	0.06	0	1.2	0.02	No	_x002D_	1996	Yes	51.26	6:07:08	1997	21.12	2000	19.18	33	1.22	942	1.1	111757	1.12
2016	630330	T	0.78	24.39	195.12	0	0		0.31	0.952	24.39	195.12	0	0	0.88	0.953	1.63	11.2	0.06	0	1.2												23	3.83	942	1.1	111757	1.12
2016	630331	M	0.961	0.51	3.72	0	0		0.71	0.953	0.74	12.68	0.07	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0.01	No	_x002D_	1997	Yes	23.64	6:07:08	1997	21.12	2000	19.18	52	1.21	942	1.1	111757	1.12
2016	630332	H	0.963	0.32	4.37	0	0		0.82	0.952	1.1	9.55	0	0	0.88	0.951	1.27	14.02	0.07	0	1.2	0	No	_x002D_	1994	Yes	12.82	9:10:11:12	1997	21.12	2000	19.18	51	1.34	942	1.1	111757	1.12
2016	630336	H	0.95	1.44	11.81	0	0		0.72	0.952	1.1	9.55	0	0	0.88	0.951	1.27	14.02	0.07	0	1.2	0.02	No	_x002D_	1997	Yes	6.12	9:10:11:12	1997	21.12	2000	19.18	128	1.28	942	1.1	111757	1.12
2016	630342	E	0.958	0.19	0.94	0	0		1.85	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	1996	No	23.55	_x002D_	1997	21.12	2000	19.18	32	0.91	942	1.1	111757	1.12
2016	630348	E	0.949	0.45	2.46	0	0		1.41	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	1995	No	26.36	_x002D_	1997	21.12	2000	19.18	27	0.49	942	1.1	111757	1.12
2016	630350	M	0.953	1.18	23.97	0	0		0.79	0.953	0.74	12.68	0.07	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0.1	No	_x002D_	2000	Yes	18.53	6:07:08	1997	21.12	2000	19.18	51	1.34	942	1.1	111757	1.12
2016	630352	E	0.949	0.27	2.17	0	0		1.81	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1998	No	21.47	_x002D_	1997	21.12	2000	19.18	33	1.03	942	1.1	111757	1.12
2016	630356	E	0.958	0	5.47	0	0		1.1	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	2000	No	31.25	_x002D_	1997	21.12	2000	19.18	38	1.27	942	1.1	111757	1.12
2016	630360	H	0.958	0.91	8.26	0	0		0.87	0.952	1.1	9.55	0	0	0.88	0.951	1.27	14.02	0.07	0	1.2	0	No	_x002D_	1995	Yes	6.21	9:10:11:12	1997	21.12	2000	19.18	88	1.26	942	1.1	111757	1.12
2016	630364	E	0.953	0	4.37	0	0		0.91	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	2001	No	21.16	_x002D_	1997	21.12	2000	19.18	40	0.91	942	1.1	111757	1.12
2016	630368	E	0.965	0.23	2.76	0	0		1.72	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.02	No	_x002D_	1995	No	34.53	_x002D_	1997	21.12	2000	19.18	23	0.74	942	1.1	111757	1.12
2016	630373	E	0.958	0	2.28	0	0		1.84	0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	2005	No	17.47	_x002D_	1997	21.12	2000	19.18	26	0.76	942	1.1	111757	1.12
2016	630374	M	0.957	0.12	7.22	0	0		0.73	0.953	0.74	12.68	0.07	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0.01	No	_x002D_	1998	Yes	13.68	6:07:08	1997	21.12	2000	19.18	59	1.23	942	1.1	111757	1.12
2016	630376	I	0.957	0	6.08	0	0		0.84	0.953	0	7.3	0	0	0.88	0.957	0.24	8.76	0.06	0	1.2	0	No	_x002D_	1997	Yes	26.74	6:07:08	1997	21.12	2000	19.18	32	0.94	942	1.1	111757	1.12
2016	630LEA	E								0.953	0.17	3.33	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2												942	1.1			111757	1.12
2016	630LEA	H								0.952	1.1	9.55	0	0	0.88	0.951	1.27	14.02	0.07	0	1.2												942	1.1			111757	1.12
2016	630LEA	I								0.953	0	7.3	0	0	0.88	0.957	0.24	8.76	0.06	0	1.2												942	1.1			111757	1.12
2016	630LEA	M								0.953	0.74	12.68	0.07	0	0.88	0.951	0.83	14.64	0.06	0	1.2												942	1.1			111757	1.12
2016	630LEA	T								0.952	24.39	195.12	0	0	0.88	0.953	1.63	11.2	0.06	0	1.2												942	1.1			111757	1.12
2016	63A000	E	0.961	0	2.15	0	0									0.952	0.21	13.15	0.06	0	1.2																111757	1.12
2016	63B000	I	0.947	0	3.52	0	0									0.957	0.24	8.76	0.06	0	1.2																111757	1.12
2016	640302	E	0.939	0.25	54.68	0	0		1.12	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1998	No	14.48	_x002D_	1999	15.47	2000	19.18	34	1.26	1435	1.32	111757	1.12
2016	640304	E	0.954	0.16	4.32	0	0		0.93	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	2002	Yes	16.76	4:05	1999	15.47	2000	19.18	55	1.25	1435	1.32	111757	1.12
2016	640306	E	0.943	0	30.57	0	0		1.08	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	2001	Yes	18.38	4:05	1999	15.47	2000	19.18	38	1.46	1435	1.32	111757	1.12
2016	640308	E	0.963	0	6.43	0	0		1.2	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	1998	Yes	20.24	4:05	1999	15.47	2000	19.18	53	1.15	1435	1.32	111757	1.12
2016	640316	E	0.94	0.5	21.11	0	0		1.06	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.02	No	_x002D_	1997	Yes	26.80	4:05	1999	15.47	2000	19.18	28	1.75	1435	1.32	111757	1.12
2016	640320	M	0.933	0.65	33.33	0.16	0		0.77	0.941	0.67	35.63	0.27	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0	No	_x002D_	1996	Yes	8.92	6:07:08	1999	15.47	2000	19.18	61	1.39	1435	1.32	111757	1.12
2016	640324	E	0.948	0.16	8.36	0	0		1.21	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	2001	Yes	28.91	4:05	1999	15.47	2000	19.18	49	1.44	1435	1.32	111757	1.12
2016	640326	E	0.947	1.99	123.51	0	0		0.39	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.02	No	_x002D_	2002	Yes	47.64	4:05	1999	15.47	2000	19.18	46	1.53	1435	1.32	111757	1.12
2016	640328	E	0.956	0.21	17.08	0	0		0.91	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	2002	Yes	12.44	4:05	1999	15.47	2000	19.18	42	1.4	1435	1.32	111757	1.12
2016	640329	M	0.951	1.4	36.13	0.7	0		0.63	0.941	0.67	35.63	0.27	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0.04	No	_x002D_	1996	Yes	23.23	6:07:08	1999	15.47	2000	19.18	62	1.22	1435	1.32	111757	1.12
2016	640332	E	0.953	0	16.56	0	0		1.25	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1996	Yes	2.40	5	1999	15.47	2000	19.18	42	0.98	1435	1.32	111757	1.12
2016	640334	M	0.941	0.39	75.98	0.79	0		0.72	0.941	0.67	35.63	0.27	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0.01	No	_x002D_	1994	Yes	31.11	6:07:08	1999	15.47	2000	19.18	52	1.11	1435	1.32	111757	1.12
2016	640335	M	0.946	1.03	37.37	0.26	0		0.9	0.941	0.67	35.63	0.27	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0.06	No	_x002D_	2009	Yes	11.17	6:07:08	1999	15.47	2000	19.18	63	2.52	1435	1.32	111757	1.12
2016	640336	E	0.941	0	9.76	0	0		0.73	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1998	Yes	28.81	4:05	1999	15.47	2000	19.18	42	1.5	1435	1.32	111757	1.12
2016	640340	T	0.793	2.59	161.21	1.72	0		0.61	0.945	2.59	161.21	1.72	0	0.88	0.953	1.63	11.2	0.06	0	1.2												9	0.6	1435	1.32	111757	1.12
2016	640346	H	0.919	0.69	61.65	0.5	0		0.96	0.941	0.95	39.87	0.42	0	0.88	0.951	1.27	14.02	0.07	0	1.2	0	No	_x002D_	1998	Yes	11.44	9:10:11:12	1999	15.47	2000	19.18	81	1.19	1435	1.32	111757	1.12
2016	640347	H	0.975	0.42	0.42	0	0		0.83	0.941	0.95	39.87	0.42	0	0.88	0.951	1.27	14.02	0.07	0	1.2												24	4	1435	1.32	111757	1.12
2016	640348	E	0.958	0.14	9.56	0	0		1.08	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1997	Yes	14.97	4:05	1999	15.47	2000	19.18	56	1.22	1435	1.32	111757	1.12
2016	640350	H	0.927	1.81	31.13	0.36	0		0.78	0.941	0.95	39.87	0.42	0	0.88	0.951	1.27	14.02	0.07	0	1.2	0.02	No	_x002D_	2002	Yes	5.98	9:10:11:12	1999	15.47	2000	19.18	81	1.17	1435	1.32	111757	1.12
2016	640358	M	0.935	0.36	42.54	0.12	0		0.71	0.941	0.67	35.63	0.27	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0.01	No	_x002D_	1998	Yes	16.95	6:07:08	1999	15.47	2000	19.18	66	1.32	1435	1.32	111757	1.12
2016	640360	E	0.944	0.4	7.57	0	0		0.39	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	1999	No	27.46	_x002D_	1999	15.47	2000	19.18	34	1.79	1435	1.32	111757	1.12
2016	640361	H	0.93	0.95	62.07	0.71	0		1.09	0.941	0.95	39.87	0.42	0	0.88	0.951	1.27	14.02	0.07	0	1.2	0.2	No	_x002D_	2006	Yes	1.41	9:10:11:12	1999	15.47	2000	19.18	100	1.33	1435	1.32	111757	1.12
2016	640362	M	0.939	0.52	15.5	0.13	0		0.75	0.941	0.67	35.63	0.27	0	0.88	0.951	0.83	14.64	0.06	0	1.2	0.04	No	_x002D_	2000	Yes	16.03	6:07:08	1999	15.47	2000	19.18	61	1.13	1435	1.32	111757	1.12
2016	640364	H	0.931	0.45	11.82	0.18	0			0.941	0.95	39.87	0.42	0	0.88	0.951	1.27	14.02	0.07	0	1.2	0.25	No	_x002D_	1999	Yes	7.49	9:10:11:12	1999	15.47	2000	19.18	77	1.22	1435	1.32	111757	1.12
2016	640376	E	0.944	0.8	14.43	0	0		0.89	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	1999	Yes	23.57	4:05	1999	15.47	2000	19.18	47	1.62	1435	1.32	111757	1.12
2016	640384	E	0.946	0	8.49	0	0		0.71	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	1995	Yes	33.71	4:05	1999	15.47	2000	19.18	35	1.4	1435	1.32	111757	1.12
2016	640396	E	0.957	0.22	31.3	0	0		1.72	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1996	Yes	21.45	4:05	1999	15.47	2000	19.18	51	1.38	1435	1.32	111757	1.12
2016	640400	E	0.946	0	10.81	0	0		1.4	0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1996	No	17.82	_x002D_	1999	15.47	2000	19.18	46	1.15	1435	1.32	111757	1.12
2016	640LEA	E								0.943	0.25	19.96	0	0	0.88	0.952	0.21	13.15	0.06	0	1.2												1435	1.32			111757	1.12
2016	640LEA	H								0.941	0.95	39.87	0.42	0	0.88	0.951	1.27	14.02	0.07	0	1.2												1435	1.32			111757	1.12
2016	640LEA	M								0.941	0.67	35.63	0.27	0	0.88	0.951	0.83	14.64	0.06	0	1.2												1435	1.32			111757	1.12
2016	640LEA	T								0.945	2.59	161.21	1.72	0	0.88	0.953	1.63	11.2	0.06	0	1.2												1435	1.32			111757	1.12
2016	64A000	A	0.955	0.73	20.78	1.14	0									0.958	0.58	8.39	0.06	0	1.2																111757	1.12
2016	650304	E	0.957	0	8.52	0	0		1.83	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1999	No	24.44	_x002D_	2000	20.02	2000	19.18	34	1.17	1769	1.16	111757	1.12
2016	650308	E	0.955	0	4.26	0	0		1.53	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.03	Yes	4:05	2003	No	34.65	_x002D_	2000	20.02	2000	19.18	28	1.12	1769	1.16	111757	1.12
2016	650309	E	0.952	0	2.17	0.33	0		1.82	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.12	No	_x002D_	2004	No	20.09	_x002D_	2000	20.02	2000	19.18	41	1.05	1769	1.16	111757	1.12
2016	650310	M	0.947	0.59	9.78	0.12	0		1.49	0.95	0.58	26.57	0.04	0.02	1.51	0.951	0.83	14.64	0.06	0	1.2	0.04	No	_x002D_	1997	No	21.87	_x002D_	2000	20.02	2000	19.18	57	1.27	1769	1.16	111757	1.12
2016	650312	E	0.939	0	71.72	0	0		1.39	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.08	Yes	4:05	1997	No	42.49	_x002D_	2000	20.02	2000	19.18	34	1.21	1769	1.16	111757	1.12
2016	650316	E	0.955	0	14.64	0	0		1.67	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1998	No	24.50	_x002D_	2000	20.02	2000	19.18	36	1.29	1769	1.16	111757	1.12
2016	650323	E	0.954	0	3.99	0	0		1.56	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.01	Yes	K:1:2:3:4:5	2003	No	20.76	_x002D_	2000	20.02	2000	19.18	46	1.24	1769	1.16	111757	1.12
2016	650324	E	0.951	0.38	24.33	0	0		1.42	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1999	No	31.71	_x002D_	2000	20.02	2000	19.18	28	1.4	1769	1.16	111757	1.12
2016	650325	M	0.95	0.14	11.43	0	0		1.43	0.95	0.58	26.57	0.04	0.02	1.51	0.951	0.83	14.64	0.06	0	1.2	0.01	No	_x002D_	1996	No	14.78	_x002D_	2000	20.02	2000	19.18	50	1.16	1769	1.16	111757	1.12
2016	650326	H	0.942	1.83	15.37	0	0.18		2.06	0.95	1.61	14.76	0.06	0.06	1.51	0.951	1.27	14.02	0.07	0	1.2	0.1	No	_x002D_	1996	No	7.21	_x002D_	2000	20.02	2000	19.18	98	1.13	1769	1.16	111757	1.12
2016	650327	H	0.93	1.28	14.67	0	0.05		1.5	0.95	1.61	14.76	0.06	0.06	1.51	0.951	1.27	14.02	0.07	0	1.2	0.02	Yes	9:10:11	2000	No	14.47	_x002D_	2000	20.02	2000	19.18	95	1.27	1769	1.16	111757	1.12
2016	650328	E	0.945	0.2	29.61	0	0		2.45	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	2003	No	26.28	_x002D_	2000	20.02	2000	19.18	37	1.23	1769	1.16	111757	1.12
2016	650332	E	0.951	0	40.93	0	0		0.8	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.02	No	_x002D_	1999	No	36.24	_x002D_	2000	20.02	2000	19.18	49	1.17	1769	1.16	111757	1.12
2016	650338	E	0.957	1.42	2.22	0.47	0		2.07	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.01	Yes	1:2:3:4:5	2003	No	14.66	_x002D_	2000	20.02	2000	19.18	38	1.03	1769	1.16	111757	1.12
2016	650339	E	0.959	0	3.9	0	0		1.87	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0	Yes	K:1:2:4:6	1994	No	26.67	_x002D_	2000	20.02	2000	19.18	32	1.14	1769	1.16	111757	1.12
2016	650340	H	0.977	0	1.35	0	0		1.17	0.95	1.61	14.76	0.06	0.06	1.51	0.951	1.27	14.02	0.07	0	1.2												9	1.13	1769	1.16	111757	1.12
2016	650341	E	0.957	0	2.16	0	0		1.82	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	2001	No	33.28	_x002D_	2000	20.02	2000	19.18	42	1.05	1769	1.16	111757	1.12
2016	650342	H	0.964	1.78	10.88	0.11	0		1.77	0.95	1.61	14.76	0.06	0.06	1.51	0.951	1.27	14.02	0.07	0	1.2												98	1.15	1769	1.16	111757	1.12
2016	650343	M	0.947	0.89	34.81	0.15	0		1.3	0.95	0.58	26.57	0.04	0.02	1.51	0.951	0.83	14.64	0.06	0	1.2	0.1	Yes	6:07:08	2006	No	20.20	_x002D_	2000	20.02	2000	19.18	58	0.94	1769	1.16	111757	1.12
2016	650345	I	0.909	0	54.55	0	0		0.46	0.95	0	54.55	0	0	1.51	0.957	0.24	8.76	0.06	0	1.2												4	0.4	1769	1.16	111757	1.12
2016	650346	E	0.951	0.41	16.5	0	0		1.17	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	1998	No	17.66	_x002D_	2000	20.02	2000	19.18	32	1	1769	1.16	111757	1.12
2016	650348	E	0.96	0	3.12	0.28	0		1.47	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.01	No	_x002D_	2002	No	21.71	_x002D_	2000	20.02	2000	19.18	44	1	1769	1.16	111757	1.12
2016	650350	M	0.947	0.73	20.02	0	0		1.76	0.95	0.58	26.57	0.04	0.02	1.51	0.951	0.83	14.64	0.06	0	1.2	0.13	Yes	6:07:08	2000	No	11.74	_x002D_	2000	20.02	2000	19.18	47	1.12	1769	1.16	111757	1.12
2016	650351	M	0.939	0.79	28.04	0	0		1.7	0.95	0.58	26.57	0.04	0.02	1.51	0.951	0.83	14.64	0.06	0	1.2	0.02	No	_x002D_	2003	No	17.78	_x002D_	2000	20.02	2000	19.18	46	1	1769	1.16	111757	1.12
2016	650352	H	0.938	1.92	20.76	0	0		1.55	0.95	1.61	14.76	0.06	0.06	1.51	0.951	1.27	14.02	0.07	0	1.2	0.01	Yes	9:10:11:12	1993	No	9.27	_x002D_	2000	20.02	2000	19.18	114	1.23	1769	1.16	111757	1.12
2016	650353	E	0.969	0	0.87	0	0		1.68	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.04	Yes	1:2:3:4:5	1996	No	22.38	_x002D_	2000	20.02	2000	19.18	39	1.05	1769	1.16	111757	1.12
2016	650354	T	0.968	0	85.71	14.29	0		0.32	0.954	0	85.71	14.29	0	1.51	0.953	1.63	11.2	0.06	0	1.2												9	0.9	1769	1.16	111757	1.12
2016	650355	H	0.827	1.92	46.15	3.85	0		0.81	0.95	1.61	14.76	0.06	0.06	1.51	0.951	1.27	14.02	0.07	0	1.2												9	1.13	1769	1.16	111757	1.12
2016	650356	E	0.961	0	0.72	0	0		1.51	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0	No	_x002D_	2001	No	32.44	_x002D_	2000	20.02	2000	19.18	42	1.02	1769	1.16	111757	1.12
2016	650362	E	0.956	0.17	6.45	0	0		2.19	0.951	0.19	10.59	0.06	0	1.51	0.952	0.21	13.15	0.06	0	1.2	0.11	Yes	K:1:2:3:4:5	1999	No	22.37	_x002D_	2000	20.02	2000	19.18	38	1.27	1769	1.16	111757	1.12
