year	unit_code	szip_ad	type_cd	closed_ind	new_ind	category_cd	grade_range_cd	calendar_type_txt	sna_pgm_type_cd	school_type_txt	calendar_only_txt	title1_type_cd	clp_ind	focus_clp_ind	summer_program_ind	asm_no_spg_ind	no_data_spg_ind	esea_status	student_num	lea_avg_student_num	st_avg_student_num	Grad_project_status	stem
2013	120352	28655	P	0	0		SP-ED	Special Education, Traditional Calendar	S	Special Education	Traditional Calendar								86			N	
2013	120360	28655	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							294	373	497		
2013	120364	28655	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	432	373	497		
2013	120368	28601	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							404	373	497		
2013	120370	28655	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								988	773	837	Y	
2013	120372	28671	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	205	373	497		
2013	120374	28655	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							572	373	497		
2013	120376	28655	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								575	614	667		
2013	120380	28690	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	425	373	497		
2013	120386	28655	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							370	373	497		
2013	120390	28655	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								460	614	667		
2013	120LEA	28655	P	0	0	M														614	667		
2013	120LEA	28655	P	0	0	E														373	497		
2013	120LEA	28655	P	0	0	H														773	837		
2013	120LEA	28655	P	0	0	T														164	251		
2013	12A000	28655	C	0	0	I	K-7	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							189		449		
2013	130304	28025	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							864	692	497		
2013	130307	28027	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1262	947	837	N	
2013	130308	28107	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								620	692	497		
2013	130309	28025	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							343	692	497		
2013	130310	28025	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1158	947	837	N	
2013	130311	28025	P	0	0	E	PK-5	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar	Y						R	489	692	497		
2013	130312	28075	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								859	692	497		
2013	130313	28025	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								923	905	667		
2013	130314	28025	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1147	947	837	N	
2013	130315	28027	P	0	0	M	6-8	Magnet School, Traditional Calendar	M	Magnet School	Traditional Calendar								489	905	667		
2013	130316	28027	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1341	947	837	N	
2013	130317	28025	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar								110	110	251	N	
2013	130318	28025	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1015	905	667		
2013	130319	28027	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1285	692	497		
2013	130320	28027	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1105	905	667		
2013	130321	28027	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							755	692	497		
2013	130322	28124	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								688	692	497		
2013	130323	28124	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								667	905	667		
2013	130324	28124	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								839	947	837	N	
2013	130325	28081	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								788	692	497		
2013	130326	28027	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1039	947	837	N	
2013	130327	28027	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								907	905	667		
2013	130328	28083	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							357	692	497		
2013	130329	28025	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							762	692	497		
2013	130330	28025	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							302	692	497		
2013	130331	28027	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								965	692	497		
2013	130332	28075	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1412	947	837	N	
2013	130333	28027	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								120	947	837	N	
2013	130335	28025	P	0	0	E	PK-K	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								16	692	497		
2013	130336	28027	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1046	692	497		
2013	130338	28025	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	839	692	497		
2013	130340	28027	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	837	692	497		
2013	130342	28025	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							770	692	497		
2013	130344	28027	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						F	562	692	497		
2013	130345	28025	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								699	692	497		
2013	130346	28075	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1140	905	667		
2013	130350	28027	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								204	947	837	N	
2013	130355	28027	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								997	905	667		
2013	130LEA	28025	P	0	0	H														947	837		
2013	130LEA	28025	P	0	0	M														905	667		
2013	130LEA	28025	P	0	0	T														110	251		
2013	130LEA	28025	P	0	0	E														692	497		
2013	132304	28083	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1391	1391	837	Y	
2013	132308	28083	P	0	0	E	K-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							586	444	497		
2013	132312	28081	P	0	0	E	PK-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							352	444	497		
2013	132328	28083	P	0	0	E	K-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							440	444	497		
2013	132329	28083	P	0	0	M	5-6	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							853	816	667		
2013	132330	28081	P	0	0	M	7-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								779	816	667		
2013	132332	28081	P	0	0	E	K-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							388	444	497		
2013	132336	28081	P	0	0	E	PK-4	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							455	444	497		
2013	132LEA	28083	P	0	0	E														444	497		
2013	132LEA	28083	P	0	0	H														1391	837		
2013	132LEA	28083	P	0	0	M														816	667		
2013	13A000	28075	C	0	0	A	K-10	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								553		441		
2013	140304	28630	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	420	404	497		
2013	140305	28638	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								214	751	837	Y	
2013	140306	28630	P	0	0	T	6-12	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar	Y							56	56	251	Y	
2013	140307	28638	P	0	0	E	K-5	Alternative Education, Traditional Calendar	A	Alternative Education	Traditional Calendar	Y							25	404	497		
2013	140308	28611	P	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	351	251	449		
2013	140309	28638	P	0	0	H	9-13	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								382	751	837	Y	
2013	140312	28645	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	548	404	497		
2013	140316	28630	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							495	404	497		
2013	140324	28645	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							541	404	497		
2013	140332	28645	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							641	639	667		
2013	140336	28630	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							639	639	667		
2013	140340	28630	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							670	404	497		
2013	140344	28645	P	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	277	251	449		
2013	140348	28645	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								843	751	837	Y	
2013	140352	28638	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							721	404	497		
2013	140356	28638	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							786	639	667		
2013	140360	28645	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							230	251	449		
2013	140368	28645	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	490	639	667		
2013	140372	28645	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							359	404	497		
2013	140376	28645	P	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							144	251	449		
2013	140384	28630	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							313	404	497		
2013	140386	28638	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1493	751	837	Y	
2013	140388	28645	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							240	404	497		
2013	140390	28645	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								825	751	837	Y	
2013	140392	28645	P	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							179	404	497		
2013	140396	28645	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	342	404	497		
2013	140LEA	28645	P	0	0	H														751	837		
2013	140LEA	28645	P	0	0	M														639	667		
2013	140LEA	28645	P	0	0	I														251	449		
2013	140LEA	28645	P	0	0	E														404	497		
2013	140LEA	28645	P	0	0	T														56	251		
2013	150304	27921	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								420	286	837	Y	
2013	150308	27921	P	0	0	E	K-3	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							558	512	497		
2013	150310	27921	P	0	0	E	4-6	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								465	512	497		
2013	150312	27921	P	0	0	M	7-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								303	303	667		
2013	150700	27921	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								152	286	837	Y	
2013	150LEA	27921	P	0	0	E														512	497		
2013	150LEA	27921	P	0	0	M														303	667		
2013	150LEA	27921	P	0	0	H														286	837		
2013	160304	28511	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							97	173	449		
2013	160306	28570	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	423	555	497		
2013	160308	28516	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	423	555	497		
2013	160310	28516	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								290	495	667		
2013	160311	28570	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								675	495	667		
2013	160313	28516	P	0	0	T	6-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								532	532	251	Y	
2013	160314	28570	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								864	1016	837	N	
2013	160316	28531	P	0	0	I	K-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	124	173	449		
2013	160317	28557	P	0	0	E	4-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							284	555	497		
2013	160318	28557	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								526	495	667		
2013	160322	28557	P	0	0	E	PK-6	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	668	555	497		
2013	160324	28570	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							775	555	497		
2013	160326	28570	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								488	495	667		
2013	160332	28579	P	0	0	I	PK-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							297	173	449		
2013	160344	28557	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								1167	1016	837	Y	
2013	160352	28584	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								758	555	497		
2013	160LEA	28516	P	0	0	I														173	449		
2013	160LEA	28516	P	0	0	H														1016	837		
2013	160LEA	28516	P	0	0	M														495	667		
2013	160LEA	28516	P	0	0	E														555	497		
2013	160LEA	28516	P	0	0	T														532	251		
2013	16A000	28557	C	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								54		837	N	
2013	16B000	28516	C	0	0	E	K-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							185		497		
2013	170316	27379	P	0	0	H	9-12	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								783	783	837	N	
2013	170334	27315	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							439	322	497		
2013	170338	27379	P	0	0	M	6-8	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar								708	708	667		
2013	170339	27379	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y							332	322	497		
2013	170342	27302	P	0	0	E	PK-5	Regular School, Traditional Calendar	R	Regular School	Traditional Calendar	Y						R	331	322	497		
