LEA,LEAname,SchoolCode,SchoolName,OfficialSchoolName,GradeLevelCurrent,SchoolType,SchoolProgramType,SchoolYear
360,Gaston County Schools,360430,J B Page Primary School,J B Page Primary School,PK:KG:01,Regular School,None,2013-14
360,Gaston County Schools,360431,John Chavis Middle School,John Chavis Middle School,06:07:08,Regular School,None,2013-14
360,Gaston County Schools,360432,Kiser Elementary,Kiser Elementary School,03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360436,Bessemer City Middle,Bessemer City Middle School,06:07:08,Regular School,None,2013-14
360,Gaston County Schools,360438,Lingerfeldt Elementary,Lingerfeldt Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360440,Lowell Elementary,Lowell Elementary School,KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360448,McAdenville Elementary,McAdenville Elementary School,KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360456,Mount Holly Middle,Mount Holly Middle School,06:07:08,Regular School,None,2013-14
360,Gaston County Schools,360460,Forest Heights Elementary,Forest Heights Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360464,New Hope Elementary,New Hope Elementary School,KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360468,North Belmont Elementary,North Belmont Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360470,North Gaston High,North Gaston High School,09:10:11:12,Regular School,None,2013-14
360,Gaston County Schools,360478,Pinewood Elementary,Pinewood Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360480,Pleasant Ridge Elementary,Pleasant Ridge Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360482,Ida Rankin Elementary School,Ida Rankin Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360484,Rhyne Elementary,Rhyne Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360488,Robinson Elementary,Robinson Elementary School,PK:KG:01:02:03,Regular School,None,2013-14
360,Gaston County Schools,360490,Sherwood Elementary,Sherwood Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360492,H H Beam Elementary,Hershal H Beam Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360494,South Point High,South Point High School,09:10:11:12,Regular School,None,2013-14
360,Gaston County Schools,360498,Southwest Middle,Southwest Middle School,06:07:08,Regular School,None,2013-14
360,Gaston County Schools,360499,Springfield Primary,Springfield Primary School,PK:KG:01:02,Regular School,None,2013-14
360,Gaston County Schools,360500,Stanley Middle,Stanley Middle School,06:07:08,Regular School,None,2013-14
360,Gaston County Schools,360504,Tryon Elementary,Tryon Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360510,W A Bess Elementary School,W A Bess Elementary School,KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360514,W C Friday Middle School,W C Friday Middle School,06:07:08,Regular School,None,2013-14
360,Gaston County Schools,360520,Woodhill Elementary,Woodhill Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
360,Gaston County Schools,360526,York Chester Middle,York Chester Middle School,06:07:08,Regular School,None,2013-14
370,Gates County Schools,370304,Buckland Elementary,Buckland Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
370,Gates County Schools,370308,Central Middle,Central Middle,06:07:08,Regular School,None,2013-14
370,Gates County Schools,370312,Gates County Senior High,Gates County Senior High,09:10:11:12,Regular School,None,2013-14
370,Gates County Schools,370316,Gatesville Elementary,Gatesville Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
370,Gates County Schools,370324,T S Cooper Elementary,T S Cooper Elementary,KG:01:02:03:04:05,Regular School,None,2013-14
380,Graham County Schools,380306,Robbinsville Elementary,Robbinsville Elementary,PK:KG:01:02:03:04:05:06,Regular School,None,2013-14
380,Graham County Schools,380308,Robbinsville High,Robbinsville High,PK:09:10:11:12,Regular School,None,2013-14
380,Graham County Schools,380310,Robbinsville Middle,Robbinsville Middle,07:08,Regular School,None,2013-14
390,Granville County Schools,390309,Butner-Stem Middle,Butner-Stem Middle,06:07:08,Regular School,None,2013-14
390,Granville County Schools,390311,Butner-Stem Elementary,Butner-Stem Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
390,Granville County Schools,390312,C. G. Credle Elementary,C. G. Credle Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
390,Granville County Schools,390314,Center For Innovative Learning,Center For Innovative Learning,KG:01:02:03:04:05:06:07:08:09:10:11:12,Alternative Education,None,2013-14
390,Granville County Schools,390316,Creedmoor Elementary,Creedmoor Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
390,Granville County Schools,390320,G. C. Hawley Middle,G. C. Hawley Middle,06:07:08,Regular School,None,2013-14
390,Granville County Schools,390322,Granville Central High,Granville Central High,09:10:11:12,Regular School,None,2013-14
390,Granville County Schools,390323,Granville Early College High,Granville Early College High,09:10:11:12:13,Regular School,Early College,2013-14
390,Granville County Schools,390324,J. F. Webb High,J. F. Webb High,09:10:11:12,Regular School,None,2013-14
390,Granville County Schools,390328,Granville Magnet School,Granville Magnet School,06:09,Regular School,Magnet,2013-14
390,Granville County Schools,390331,Mary Potter Middle,Mary Potter Middle School,06:07:08,Regular School,None,2013-14
390,Granville County Schools,390333,Mount Energy Elementary,Mount Energy Elementary,P3:PK:KG:01:02:03:04:05,Regular School,None,2013-14
390,Granville County Schools,390334,Northern Granville Middle,Northern Granville Middle,06:07:08,Regular School,None,2013-14
390,Granville County Schools,390336,Joe Toler-Oak Hill Elementary,Joe Toler-Oak Hill Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
390,Granville County Schools,390360,Stovall-Shaw Elementary,Stovall-Shaw Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
390,Granville County Schools,390362,Tar River Elementary,Tar River Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
390,Granville County Schools,390364,West Oxford Elementary,West Oxford Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
390,Granville County Schools,390368,Wilton Elementary,Wilton Elementary,PK:KG:01:02:03:04:05,Regular School,None,2013-14
390,Granville County Schools,390700,JF Webb HS Of Health And Life Sciences,JF Webb High School Of Health And Life Sciences,09:10:11:12,Regular School,Cooperative Innovative High School,2013-14
390,Granville County Schools,390704,S Granville HS Of Health Life Sciences,South Granville High School Of Health And Life Sciences,09:10:11:12,Regular School,None,2013-14
390,Granville County Schools,390705,S Granville HS of Integ Tech & Lead,South Granville High School of Integrated Tech and Lead,09:10:11:12,Regular School,None,2013-14
400,Greene County Schools,400308,Greene Central High,Greene Central High School,09:10:11:12,Regular School,None,2013-14
400,Greene County Schools,400312,Greene County Middle,Greene County Middle School,06:07:08,Regular School,None,2013-14
400,Greene County Schools,400315,Greene Early College High,Greene Early College High School,09:10:11:12:13,Regular School,Early College,2013-14
400,Greene County Schools,400318,Greene County Intermediate,Greene County Intermediate School,04:05,Regular School,None,2013-14
400,Greene County Schools,400321,Snow Hill Primary,Snow Hill Primary School,PK:KG:01,Regular School,None,2013-14
400,Greene County Schools,400332,West Greene Elementary,West Greene Elementary School,02:03,Regular School,None,2013-14
410,Guilford County Schools,410304,Alamance Elementary,Alamance Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410307,Edwin A Alderman Elementary,Edwin A Alderman Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410310,Allen Jay Elementary,Allen Jay Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410311,Allen Jay Middle Preparatory Academy,Allen Jay Middle School - A Preparatory Academy,05:06:07:08,Regular School,Magnet,2013-14
410,Guilford County Schools,410313,Southern Guilford Middle,Southern Guilford Middle School,06:07:08,Regular School,None,2013-14
410,Guilford County Schools,410316,Allen Middle,Allen Middle School,06:07:08,Regular School,None,2013-14
410,Guilford County Schools,410319,T Wingate Andrews High,T. Wingate Andrews High School,09:10:11:12,Regular School,Magnet,2013-14
410,Guilford County Schools,410322,Archer Elementary,Archer Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410325,Aycock Middle,Aycock Middle School,06:07:08,Regular School,Magnet,2013-14
410,Guilford County Schools,410326,Middle College High at Bennett,Early/Middle College at Bennett,09:10:11:12,Regular School,Cooperative Innovative High School,2013-14
410,Guilford County Schools,410328,Bessemer Elementary,Bessemer Elementary School,P1:PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410331,Bluford Elementary,"Bluford Science, Technology, Engineering, Math Academy",PK:KG:01:02:03:04:05,Regular School,Magnet,2013-14
410,Guilford County Schools,410334,Brightwood Elementary,Brightwood Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410337,Brooks Global Elementary,Brooks Global Studies School,KG:01:02:03:04:05,Regular School,Magnet,2013-14
410,Guilford County Schools,410340,Monticello-Brown Summit Elem,Monticello-Brown Summit Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410341,Brown Summit Middle,Brown Summit Middle School,06:07:08,Regular School,Magnet,2013-14
410,Guilford County Schools,410343,Claxton Elementary,Claxton Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410346,Colfax Elementary,Colfax Elementary School,P1:PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410349,Ceasar Cone Elementary,Ceasar Cone Elementary School,P2:PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410355,James B Dudley High,James Benson Dudley High School,09:10:11:12,Regular School,None,2013-14
410,Guilford County Schools,410358,Eastern Guilford High,Eastern Guilford High School,09:10:11:12,Regular School,None,2013-14
410,Guilford County Schools,410361,Erwin Montessori,Erwin Montessori School,PK:KG:01:02:03:04:05,Regular School,Magnet,2013-14
410,Guilford County Schools,410364,Fairview Elementary,Fairview Elementary School,P1:PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410366,Waldo C Falkener Sr Elementary,Waldo C. Falkener Sr Elementary ,PK:KG:01:02:03:04:05,Regular School,Magnet,2013-14
410,Guilford County Schools,410367,Ferndale Middle,Ferndale Middle School,06:07:08,Regular School,Magnet,2013-14
410,Guilford County Schools,410370,Florence Elementary,Florence Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410373,Julius I Foust Elementary,Julius I. Foust Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410376,Cyrus P Frazier Elementary,Cyrus P. Frazier Elementary School,P2:PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410379,Gateway Education Center,Gateway Education Center,P2:PK:KG:01:02:03:04:05:06:07:08:09:10:11:12:UG,Exceptional Children,None,2013-14
410,Guilford County Schools,410382,Gibsonville Elementary,Gibsonville Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410385,Gillespie Park Elementary,Gillespie Park Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410388,General Greene Elementary,General Greene Elementary School,KG:01:02:03:04:05,Regular School,Magnet,2013-14
410,Guilford County Schools,410390,GC Middle College High,Greensboro College Middle College,11:12,Regular School,Cooperative Innovative High School,2013-14
410,Guilford County Schools,410391,Penn-Griffin Schools,William Penn - Alfred J. Griffin School for the Arts,06:07:08:09:10:11:12,Regular School,Magnet,2013-14
410,Guilford County Schools,410394,Grimsley High,Grimsley High School,09:10:11:12,Regular School,None,2013-14
410,Guilford County Schools,410395,Early College at Guilford,The Early College at Guilford College,09:10:11:12,Regular School,Early College,2013-14
410,Guilford County Schools,410396,High School Ahead Academy,High School Ahead Academy,8,Alternative Education,None,2013-14
410,Guilford County Schools,410397,Guilford Middle,Guilford Middle School,06:07:08,Regular School,None,2013-14
410,Guilford County Schools,410398,Doris Henderson Newcomers Sch,Doris Henderson Newcomers School,03:04:05:06:07:08:09:10:11:12,Regular School,Magnet,2013-14
410,Guilford County Schools,410399,Middle College at GTCC-GSO,Early/Middle College at GTCC - Greensboro,09:10:11:12:13,Regular School,Cooperative Innovative High School,2013-14
410,Guilford County Schools,410400,Guilford Elementary,Guilford Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410401,GTCC Middle College High,GTCC Early/Middle College - Jamestown,09:10:11:12:13,Regular School,Cooperative Innovative High School,2013-14
410,Guilford County Schools,410402,Otis L Hairston Sr Middle,Otis L. Hairston Sr Middle School,06:07:08,Regular School,Magnet,2013-14
410,Guilford County Schools,410403,Hampton Elem Univ Partnership,W.M. Hampton Elementary University Partnership Magnet School,P2:PK:KG:01:02:03:04:05,Regular School,Magnet,2013-14
410,Guilford County Schools,410406,High Point Central High,High Point Central High School,09:10:11:12,Regular School,Magnet,2013-14
410,Guilford County Schools,410407,The Academy at Central,The Academy at High Point Central,09:10:11:12,Regular School,Cooperative Innovative High School,2013-14
410,Guilford County Schools,410408,Middle College GTCC High Point,EarlyMiddle College at GTCC - High Point,09:10:11:12:13,Regular School,Cooperative Innovative High School,2013-14
410,Guilford County Schools,410409,Hunter Elementary,Hunter Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410412,Irving Park Elementary,Irving Park Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410415,Jackson Middle,Jackson Middle School,06:07:08,Regular School,None,2013-14
410,Guilford County Schools,410418,Jamestown Elementary,Jamestown Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410421,Jamestown Middle,Jamestown Middle School,06:07:08,Regular School,None,2013-14
410,Guilford County Schools,410423,Jefferson Elementary,Jefferson Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410424,Jesse Wharton Elem,Jesse Wharton Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
410,Guilford County Schools,410427,Johnson Street Global Studies,Johnson Street Global Studies,KG:01:02:03:04:05:06:07:08,Regular School,Magnet,2013-14
410,Guilford County Schools,410430,David D Jones Elementary,David D. Jones Elementary School,PK:KG:01:02:03:04:05,Regular School,Magnet,2013-14
410,Guilford County Schools,410436,James Y Joyner Elementary,James Y. Joyner Elementary School,PK:KG:01:02:03:04:05,Regular School,None,2013-14
