LEA,LEAname,SchoolCode,SchoolName,OfficialSchoolName,GradeLevelCurrent,SchoolType,SchoolProgramType,SchoolYear
600,Charlotte-Mecklenburg Schools,600436,Lake Wylie Elementary,Lake Wylie Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600437,Ballantyne Elementary,Ballantyne Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600438,Lansdowne Elementary,Lansdowne Elementary,KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600439,Turning Point Academy,Turning Point Academy,06:07:08:09:10:11:12,Alternative Education,None,2018-19
600,Charlotte-Mecklenburg Schools,600440,Lebanon Road Elementary,Lebanon Road Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600442,Blythe Elementary,Legette Blythe Elementary,PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600443,Levine Middle College High,Levine Middle College High,11:12:13,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600444,Long Creek Elementary,Long Creek Elementary,PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600445,Mallard Creek High,Mallard Creek High,09:10:11:12,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600446,Mallard Creek Elementary,Mallard Creek Elementary,KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600447,Matthews Elementary,Matthews Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600448,Martin Luther King Jr Middle,"Martin Luther King, Jr. Middle",06:07:08,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600449,McAlpine Elementary,McAlpine Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600450,McClintock Middle,McClintock Middle,06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600451,McKee Road Elementary,McKee Road Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600453,Merry Oaks International Academy,Merry Oaks International Academy,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600454,Metro School,Metro School,P2:P3:PK:KG:01:02:03:04:05:06:07:08:09:10:11:12:13,Exceptional Children,None,2018-19
600,Charlotte-Mecklenburg Schools,600455,Mint Hill Middle,Mint Hill Middle School,06:07:08,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600457,Rocky River High,Rocky River High School,09:10:11:12,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600459,Montclaire Elementary,Montclaire Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600461,Lincoln Heights Academy,Lincoln Heights Academy,KG:01:02:03:04:05:06:07:08:09:10:11:12:13,Exceptional Children,None,2018-19
600,Charlotte-Mecklenburg Schools,600462,Mountain Island Lake Academy,Mountain Island Lake Academy,PK:KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600463,River Oaks Academy,River Oaks Academy,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600464,Myers Park Traditional,Myers Park Traditional Elementary,KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600466,Myers Park High,Myers Park High,09:10:11:12,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600468,Governors Village STEM Academy (Lower),Governors Village STEM Academy,KG:01:02:03:04,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600471,Nations Ford Elementary,Nations Ford Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600474,Newell Elementary,Newell Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600475,Vaughan Academy of Technology,Dorothy J. Vaughan Academy of Technology,KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600478,J H Gunn Elementary,J H Gunn Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600479,Northeast Middle,Northeast Middle,06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600480,North Mecklenburg High,North Mecklenburg High,09:10:11:12,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600481,Northridge Middle,Northridge Middle,06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600482,Northwest School of the Arts,Northwest School of the Arts,06:07:08:09:10:11:12,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600484,Oakhurst STEAM Academy,Oakhurst STEAM Academy,KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600485,Oakdale Elementary,Oakdale Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600488,Oaklawn Language Academy,Oaklawn Language Academy,KG:01:02:03:04:05:06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600489,Bruns Avenue Elementary,Bruns Avenue Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600490,Olympic High,Olympic High School,09:10:11:12,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600491,Olde Providence Elementary,Olde Providence Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600492,Park Road Montessori,Park Road Montessori,PK:KG:01:02:03:04:05:06,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600493,Palisades Park Elementary,Palisades Park Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600494,Paw Creek Elementary,Paw Creek Elementary,PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600496,Phillip O Berry Academy of Technology,Phillip O. Berry Academy of Technology,09:10:11:12,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600497,Piedmont IB Middle,PIEDMONT OPEN IB MIDDLE SCHOOL,06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600498,Performance Learning Center,Performance Learning Center,09:10:11:12,Regular School,Cooperative Innovative High School,2018-19
600,Charlotte-Mecklenburg Schools,600499,Charlotte-Mecklenburg Virtual HS,Charlotte-Mecklenburg Virtual High School,09:10:11:12,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600500,Pineville Elementary,Pineville Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600501,Pinewood Elementary,Pinewood Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600503,Piney Grove Elementary,Piney Grove Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600507,Providence Spring Elementary,Providence Spring Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600508,Providence High,Providence High,09:10:11:12,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600509,Quail Hollow Middle,Quail Hollow Middle,06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600512,Rama Road Elementary,Rama Road Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600513,Randolph Middle,Randolph IB Middle,06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600514,Ranson Middle,Ranson Middle,06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600515,Renaissance West STEAM Academy,Renaissance West STEAM Academy,P2:P3:PK:KG:01:02:03:04:05:06,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600516,Reedy Creek Elementary,Reedy Creek Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600517,Reid Park Academy,Reid Park Academy,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600518,Ridge Road Middle,Ridge Road Middle,06:07:08,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600519,Dilworth Elementary School: Sedgefield C,Dilworth Elementary School: Sedgefield Campus,PK:KG:01:02,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600520,Sedgefield Middle,Sedgefield Middle,06:07:08,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600521,Stoney Creek Elementary,Stoney Creek Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600522,Selwyn Elementary,Selwyn Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600527,Shamrock Gardens Elementary,Shamrock Gardens Elementary,PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600530,Sharon Elementary,Sharon Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600532,Waddell Language Academy,E E Waddell Language Academy,KG:01:02:03:04:05:06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600534,Smithfield Elementary,Smithfield Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600535,South Mecklenburg High,South Mecklenburg High,09:10:11:12,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600537,South Charlotte Middle,South Charlotte Middle,06:07:08,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600538,Southwest Middle School,Southwest Middle School,06:07:08,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600545,Starmount Acad of Excellence,Starmount Acad of Excellence,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600546,Statesville Road Elementary,Statesville Road Elementary,KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600549,Steele Creek Elementary,Steele Creek Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600550,Sterling Elementary,Sterling Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600553,Thomasboro Academy,Thomasboro Academy,KG:01:02:03:04:05:06:07:08,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600557,Torrence Creek Elementary,Torrence Creek Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600558,Grand Oak Elementary,Grand Oak Elementary School,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600562,Tuckaseegee Elementary,Tuckaseegee Elementary,KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600565,University Park Creative Arts,University Park Creative Arts,KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600566,University Meadows Elementary,University Meadows Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600567,Charlotte Engineering Early College-UNCC,Charlotte Engineering Early College,09:10:11:12:13,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600569,Charlotte Teacher Early College,Charlotte Teacher Early College,09:10,Regular School,Early College,2018-19
600,Charlotte-Mecklenburg Schools,600571,Irwin Academic Center,Irwin Academic Center,KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600574,Walter G Byers School,Walter G. Byers School,PK:KG:01:02:03:04:05:06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600576,West Charlotte High,West Charlotte High,09:10:11:12,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600577,Westerly Hills Academy,Westerly Hills Academy,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600579,West Mecklenburg High,West Mecklenburg High,09:10:11:12,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600582,J T Williams Secondary Montessori,Secondary Montessori @ JT Williams,07:08:09:10:11,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600583,Wilson STEM Academy,Wilson STEM Academy,06:07:08,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600586,Winding Springs Elementary,Winding Springs Elementary,P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600587,Windsor Park Elementary,Windsor Park Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600588,Winget Park Elementary,Winget Park Elementary,PK:KG:01:02:03:04:05,Regular School,Magnet,2018-19
600,Charlotte-Mecklenburg Schools,600589,Winterfield Elementary,Winterfield Elementary,PK:KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600590,River Gate Elementary,River Gate Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600592,Vance High,Zebulon B Vance High,09:10:11:12,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600593,Villa Heights Elementary,Villa Heights Elementary,KG:01:02:03:04:05,Regular School,None,2018-19
600,Charlotte-Mecklenburg Schools,600594,Merancas Middle College High,Merancas Middle College High,11:12:13,Regular School,Magnet,2018-19
610,Mitchell County Schools,610302,Bowman Middle,Bowman Middle,05:06:07:08,Regular School,None,2018-19
610,Mitchell County Schools,610310,Deyton Elementary,Deyton Elementary,03:04:05,Regular School,None,2018-19
610,Mitchell County Schools,610320,Gouge Elementary,Gouge Elementary,KG:01:02:03:04,Regular School,None,2018-19
610,Mitchell County Schools,610322,Greenlee Primary,Greenlee Primary,KG:01:02,Regular School,None,2018-19
610,Mitchell County Schools,610326,Harris Middle,Harris Middle,06:07:08,Regular School,None,2018-19
610,Mitchell County Schools,610332,Mayland Early College,Mayland Early College,09:10:11:12:13,Regular School,Early College,2018-19
610,Mitchell County Schools,610334,Mitchell High,Mitchell High,09:10:11:12,Regular School,None,2018-19
620,Montgomery County Schools,620310,Montgomery Learning Academy,Montgomery Learning Academy,06:07:08:09:10:11:12,Alternative Education,None,2018-19
620,Montgomery County Schools,620312,Candor Elementary,Candor Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
620,Montgomery County Schools,620314,East Middle,East Middle,06:07:08,Regular School,None,2018-19
620,Montgomery County Schools,620316,East Montgomery High,East Montgomery High,09:10:11:12,Regular School,None,2018-19
620,Montgomery County Schools,620318,Green Ridge Elementary,Green Ridge Elementary School,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
620,Montgomery County Schools,620324,Mount Gilead Elementary,Mount Gilead Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
620,Montgomery County Schools,620330,Page Street Elementary,Page Street Elementary,03:04:05,Regular School,None,2018-19
620,Montgomery County Schools,620334,Star Elementary,Star Elementary,P0:P1:P2:P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
620,Montgomery County Schools,620336,Troy Elementary,Troy Elementary,P0:P1:P2:P3:PK:KG:01:02,Regular School,None,2018-19
620,Montgomery County Schools,620339,West Middle,West Middle,06:07:08,Regular School,None,2018-19
620,Montgomery County Schools,620340,West Montgomery High,West Montgomery High,09:10:11:12,Regular School,None,2018-19
620,Montgomery County Schools,620350,Montgomery County Early College,Montgomery County Early College,09:10:11,Vocational Education,Cooperative Innovative High School,2018-19
630,Moore County Schools,630304,Aberdeen Primary,Aberdeen Primary School,P3:PK:KG:01:02,Regular School,None,2018-19
630,Moore County Schools,630308,Aberdeen Elementary,Aberdeen Elementary School,03:04:05,Regular School,None,2018-19
630,Moore County Schools,630312,Cameron Elementary,Cameron Elementary School,KG:01:02:03:04:05,Regular School,None,2018-19
630,Moore County Schools,630316,Carthage Elementary,Carthage Elementary School,P3:PK:KG:01:02:03:04:05,Regular School,None,2018-19
