LEA,SchoolCode,Charter,TotalStudents,LowIncomeStudents,PctLowIncome,SchoolServed,SchoolYear
920,920470,N,494,204,41.3,N,2017-18
790,790344,N,494,467,94.53,Y,2017-18
600,600440,N,835,462,55.33,Y,2017-18
290,290334,N,677,298,44.02,N,2017-18
290,290336,N,1233,382,30.98,N,2017-18
530,530336,N,1526,897,58.78,N,2017-18
530,530335,N,267,148,55.43,N,2017-18
980,980348,N,229,168,73.36,Y,2017-18
920,920469,N,702,179,25.5,N,2017-18
920,920473,N,2497,474,18.98,N,2017-18
920,920471,N,1014,275,27.12,N,2017-18
110,110376,N,457,335,73.3,Y,2017-18
100,100316,N,811,488,60.17,Y,2017-18
540,540317,N,203,104,51.23,N,2017-18
540,540318,N,78,59,75.64,Y,2017-18
760,760331,N,496,271,54.64,Y,2017-18
600,600443,N,235,33,14.04,N,2017-18
260,260372,N,599,599,100,Y,2017-18
340,340432,N,588,135,22.96,N,2017-18
291,291332,N,672,654,97.32,Y,2017-18
291,291336,N,774,600,77.52,N,2017-18
292,292316,N,378,378,100,Y,2017-18
760,760332,N,461,312,67.68,Y,2017-18
120,120350,N,551,256,46.46,N,2017-18
920,920472,N,1027,332,32.33,N,2017-18
40,40316,N,303,303,100,Y,2017-18
260,260316,N,218,218,100,Y,2017-18
430,430358,N,664,616,92.77,Y,2017-18
410,410448,N,700,218,31.14,N,2017-18
55A,55A000,Y,,,, ,2017-18
100,100320,N,658,521,79.18,Y,2017-18
790,790347,N,302,213,70.53,Y,2017-18
600,600461,N,92,58,63.04,Y,2017-18
920,920476,N,492,353,71.75,Y,2017-18
550,550332,N,821,458,55.79,N,2017-18
550,550334,N,574,427,74.39,Y,2017-18
761,761332,N,393,285,72.52,Y,2017-18
360,360438,N,418,297,71.05,Y,2017-18
320,320340,N,506,223,44.07,Y,2017-18
780,780336,N,779,779,100,Y,2017-18
920,920480,N,632,398,62.97,Y,2017-18
840,840320,N,454,185,40.75,Y,2017-18
850,850354,N,233,157,67.38,Y,2017-18
780,780340,N,479,479,100,Y,2017-18
600,600444,N,519,159,30.64,N,2017-18
260,260380,N,457,198,43.33,Y,2017-18
350,350331,N,424,251,59.2,Y,2017-18
92U,92U000,Y,,,, ,2017-18
920,920324,N,740,333,45,N,2017-18
181,181332,N,365,365,100,Y,2017-18
350,350332,N,518,491,94.79,Y,2017-18
350,350336,N,555,374,67.39,N,2017-18
550,550336,N,307,234,76.22,Y,2017-18
360,360440,N,569,226,39.72,N,2017-18
140,140372,N,413,216,52.3,Y,2017-18
320,320346,N,614,527,85.83,Y,2017-18
340,340436,N,126,83,65.87,N,2017-18
260,260310,N,537,470,87.52,Y,2017-18
980,980352,N,433,328,75.75,Y,2017-18
320,320343,N,536,374,69.78,N,2017-18
260,260382,N,495,495,100,Y,2017-18
410,410529,N,1490,480,32.21,N,2017-18
920,920484,N,1079,178,16.5,N,2017-18
780,780341,N,419,419,100,Y,2017-18
780,780342,N,2036,2036,100,Y,2017-18
260,260358,N,502,502,100,Y,2017-18
180,180343,N,521,319,61.23,Y,2017-18
920,920488,N,489,293,59.92,Y,2017-18
640,640332,N,477,477,100,Y,2017-18
650,650350,N,850,272,32,N,2017-18
950,950324,N,167,103,61.68,Y,2017-18
260,260383,N,1072,584,54.48,N,2017-18
560,560329,N,160,69,43.13,N,2017-18
560,560330,N,558,356,63.8,Y,2017-18
570,570317,N,210,38,18.1,N,2017-18
410,410454,N,223,105,47.09,Y,2017-18
570,570318,N,549,162,29.51,N,2017-18
570,570319,N,534,182,34.08,N,2017-18
92D,92D000,Y,404,3,0.74,N,2017-18
780,780344,N,825,825,100,Y,2017-18
180,180344,N,508,314,61.81,Y,2017-18
180,180348,N,881,355,40.3,N,2017-18
180,180346,N,454,200,44.05,N,2017-18
340,340385,N,141,141,100,Y,2017-18
600,600446,N,660,227,34.39,N,2017-18
600,600445,N,2477,668,26.97,N,2017-18
61Q,61Q000,Y,535,134,25.05,N,2017-18
710,710324,N,417,376,90.17,Y,2017-18
260,260402,N,363,363,100,Y,2017-18
320,320348,N,311,80,25.72,N,2017-18
421,421328,N,674,426,63.2,Y,2017-18
280,280312,N,695,438,63.02,Y,2017-18
280,280316,N,479,212,44.26,N,2017-18
280,280320,N,445,204,45.84,N,2017-18
190,190339,N,648,160,24.69,N,2017-18
980,980356,N,448,448,100,Y,2017-18
260,260386,N,333,333,100,Y,2017-18
930,930330,N,364,364,100,Y,2017-18
600,600366,N,516,300,58.14,Y,2017-18
230,230355,N,342,199,58.19,Y,2017-18
590,590320,N,419,328,78.28,Y,2017-18
570,570320,N,476,172,36.13,Y,2017-18
900,900332,N,494,494,100,Y,2017-18
600,600448,N,990,659,66.57,Y,2017-18
920,920492,N,1020,279,27.35,N,2017-18
330,330360,N,627,368,58.69,Y,2017-18
200,200320,N,223,223,100,Y,2017-18
10,10362,N,532,239,44.92,N,2017-18
900,900334,N,678,16,2.36,N,2017-18
900,900393,N,1649,29,1.76,N,2017-18
900,900391,N,1194,30,2.51,N,2017-18
650,650346,N,482,482,100,Y,2017-18
260,260396,N,471,471,100,Y,2017-18
390,390331,N,327,229,70.03,Y,2017-18
260,260388,N,304,83,27.3,N,2017-18
480,480318,N,186,186,100,Y,2017-18
480,480306,N,239,239,100,Y,2017-18
61R,61R000,Y,550,188,34.18,Y,2017-18
600,600447,N,951,218,22.92,N,2017-18
32A,32A000,Y,629,556,88.39,Y,2017-18
610,610332,N,116,56,48.28,N,2017-18
520,520328,N,145,90,62.07,Y,2017-18
360,360448,N,192,79,41.15,Y,2017-18
600,600449,N,541,69,12.75,N,2017-18
600,600450,N,1036,537,51.83,Y,2017-18
681,681326,N,515,163,31.65,Y,2017-18
681,681309,N,672,206,30.65,N,2017-18
590,590393,N,109,72,66.06,N,2017-18
590,590328,N,255,93,36.47,N,2017-18
590,590330,N,1600,1005,62.81,N,2017-18
510,510358,N,894,401,44.85,N,2017-18
510,510359,N,862,335,38.86,N,2017-18
600,600451,N,526,49,9.32,N,2017-18
410,410461,N,333,136,40.84,Y,2017-18
960,960344,N,607,296,48.76,Y,2017-18
510,510360,N,627,360,57.42,Y,2017-18
670,670329,N,743,434,58.41,Y,2017-18
850,850324,N,88,67,76.14,Y,2017-18
440,440364,N,266,167,62.78,Y,2017-18
340,340440,N,812,169,20.81,N,2017-18
340,340442,N,1219,295,24.2,N,2017-18
860,860330,N,413,281,68.04,N,2017-18
410,410463,N,746,281,37.67,N,2017-18
600,600594,N,80,4,5,N,2017-18
320,320352,N,618,566,91.59,Y,2017-18
600,600453,N,717,509,70.99,Y,2017-18
600,600454,N,250,114,45.6,Y,2017-18
60F,60F000,Y,,,, ,2017-18
995,995328,N,177,114,64.41,Y,2017-18
510,510343,N,334,252,75.45,Y,2017-18
110,110323,N,57,19,33.33,N,2017-18
410,410399,N,122,34,27.87,N,2017-18
410,410408,N,131,45,34.35,N,2017-18
410,410483,N,123,38,30.89,N,2017-18
410,410326,N,98,34,34.69,N,2017-18
320,320353,N,0,0,0,N,2017-18
340,340446,N,0,0,0,N,2017-18
920,920494,N,876,182,20.78,N,2017-18
920,920495,N,2310,648,28.05,N,2017-18
340,340447,N,354,354,100,Y,2017-18
640,640336,N,382,382,100,Y,2017-18
290,290344,N,501,184,36.73,N,2017-18
820,820350,N,444,206,46.4,Y,2017-18
820,820352,N,741,277,37.38,N,2017-18
820,820354,N,610,268,43.93,Y,2017-18
600,600364,N,150,58,38.67,Y,2017-18
180,180352,N,414,145,35.02,N,2017-18
800,800366,N,581,297,51.12,Y,2017-18
920,920496,N,692,501,72.4,Y,2017-18
920,920500,N,2403,763,31.75,N,2017-18
86T,86T000,Y,752,118,15.69,N,2017-18
970,970337,N,871,587,67.39,Y,2017-18
840,840324,N,231,137,59.31,Y,2017-18
410,410466,N,453,128,28.26,N,2017-18
920,920501,N,1041,70,6.72,N,2017-18
920,920502,N,1750,146,8.34,N,2017-18
450,450340,N,556,229,41.19,Y,2017-18
980,980306,N,127,127,100,N,2017-18
340,340448,N,642,642,100,Y,2017-18
770,770344,N,485,366,75.46,Y,2017-18
340,340452,N,387,387,100,Y,2017-18
600,600455,N,1209,297,24.57,N,2017-18
610,610334,N,500,235,47,N,2017-18
300,300320,N,605,389,64.3,Y,2017-18
190,190340,N,288,137,47.57,Y,2017-18
770,770346,N,433,366,84.53,Y,2017-18
900,900336,N,1176,966,82.14,N,2017-18
900,900314,N,938,938,100,N,2017-18
790,790350,N,455,336,73.85,Y,2017-18
260,260400,N,478,478,100,Y,2017-18
600,600459,N,492,282,57.32,Y,2017-18
111,111369,N,90,30,33.33,N,2017-18
620,620350,N,125,80,64,N,2017-18
620,620310,N,69,62,89.86,N,2017-18
410,410340,N,418,199,47.61,Y,2017-18
410,410469,N,707,478,67.61,Y,2017-18
340,340453,N,601,407,67.72,Y,2017-18
920,920506,N,425,146,34.35,N,2017-18
491,491312,N,1841,458,24.88,N,2017-18
491,491306,N,777,311,40.03,Y,2017-18
491,491308,N,954,354,37.11,N,2017-18
970,970340,N,249,186,74.7,Y,2017-18
160,160318,N,497,196,39.44,N,2017-18
160,160322,N,549,308,56.1,Y,2017-18
160,160317,N,303,164,54.13,Y,2017-18
410,410472,N,653,328,50.23,Y,2017-18
320,320354,N,262,97,37.02,N,2017-18
600,600429,N,1050,306,29.14,N,2017-18
800,800368,N,345,203,58.84,Y,2017-18
260,260401,N,528,475,89.96,Y,2017-18
681,681332,N,541,118,21.81,N,2017-18
920,920504,N,818,53,6.48,N,2017-18
670,670330,N,662,364,54.98,Y,2017-18
40,40324,N,202,202,100,Y,2017-18
540,540320,N,464,319,68.75,Y,2017-18
790,790358,N,422,422,100,Y,2017-18
862,862312,N,510,211,41.37,N,2017-18
862,862316,N,346,205,59.25,N,2017-18
390,390333,N,364,198,54.4,Y,2017-18
620,620324,N,275,222,80.73,Y,2017-18
360,360456,N,750,221,29.47,N,2017-18
490,490344,N,447,19,4.25,N,2017-18
850,850314,N,295,127,43.05,Y,2017-18
960,960348,N,407,248,60.93,Y,2017-18
130,130322,N,661,252,38.12,N,2017-18
970,970344,N,230,146,63.48,Y,2017-18
130,130324,N,850,302,35.53,N,2017-18
130,130323,N,641,241,37.6,N,2017-18
340,340454,N,1530,705,46.08,N,2017-18
920,920508,N,130,105,80.77,Y,2017-18
87A,87A000,Y,188,84,44.68,Y,2017-18
995,995330,N,726,374,51.52,N,2017-18
36C,36C000,Y,1400,350,25,Y,2017-18
600,600462,N,941,402,42.72,N,2017-18
860,860332,N,175,141,80.57,Y,2017-18
50,50330,N,557,356,63.91,Y,2017-18
180,180356,N,808,345,42.7,Y,2017-18
970,970348,N,544,394,72.43,Y,2017-18
560,560331,N,591,396,67.01,Y,2017-18
61T,61T000,Y,281,211,75.09,Y,2017-18
270,270316,N,485,111,22.89,N,2017-18
270,270318,N,542,148,27.31,N,2017-18
800,800372,N,291,168,57.73,Y,2017-18
810,810364,N,261,133,50.96,Y,2017-18
970,970352,N,478,392,82.01,Y,2017-18
120,120360,N,306,211,68.95,Y,2017-18
410,410478,N,309,202,65.37,Y,2017-18
200,200324,N,491,406,82.69,Y,2017-18
200,200328,N,478,246,51.46,N,2017-18
200,200330,N,315,264,83.81,N,2017-18
650,650348,N,744,394,52.96,Y,2017-18
600,600466,N,2969,689,23.21,N,2017-18
600,600464,N,676,206,30.47,N,2017-18
650,650351,N,734,303,41.28,Y,2017-18
490,490345,N,411,385,93.67,Y,2017-18
170,170338,N,595,362,60.84,N,2017-18
280,280310,N,593,242,40.81,Y,2017-18
240,240368,N,197,125,63.45,Y,2017-18
850,850328,N,153,99,64.71,Y,2017-18
560,560332,N,78,51,65.38,Y,2017-18
640,640346,N,1003,643,64.11,N,2017-18
640,640320,N,608,366,60.2,N,2017-18
640,640348,N,773,443,57.31,Y,2017-18
410,410481,N,261,69,26.44,N,2017-18
600,600468,N,895,560,62.57,Y,2017-18
600,600471,N,851,569,66.86,Y,2017-18
00A,00A000,Y,1715,775,45.19,Y,2017-18
34H,34H000,Y,,,, ,2017-18
00B,00B000,Y,2160,1404,65,Y,2017-18
320,320355,N,774,654,84.5,Y,2017-18
590,590332,N,431,384,89.1,Y,2017-18
920,920348,N,2136,802,37.55,N,2017-18
110,110500,N,293,87,29.69,N,2017-18
51A,51A000,Y,925,181,19.57,Y,2017-18
250,250356,N,1630,824,50.55,N,2017-18
670,670331,N,487,169,34.7,N,2017-18
260,260403,N,792,416,52.53,Y,2017-18
260,260417,N,406,221,54.43,N,2017-18
630,630331,N,602,186,30.9,N,2017-18
12A,12A000,Y,292,91,31.16,Y,2017-18
650,650352,N,1563,689,44.08,N,2017-18
360,360464,N,520,116,22.31,N,2017-18
680,680330,N,633,408,64.45,Y,2017-18
910,910340,N,184,128,69.57,Y,2017-18
980,980360,N,523,186,35.56,N,2017-18
760,760336,N,493,288,58.42,Y,2017-18
900,900340,N,317,99,31.23,N,2017-18
900,900305,N,950,50,5.26,N,2017-18
790,790362,N,324,134,41.36,N,2017-18
600,600474,N,863,544,63.04,Y,2017-18
60,60328,N,302,212,70.2,Y,2017-18
160,160324,N,736,465,63.18,Y,2017-18
160,160326,N,410,238,58.05,N,2017-18
182,182316,N,763,427,55.96,N,2017-18
182,182321,N,648,420,64.81,N,2017-18
491,491305,N,0,0,0,N,2017-18
761,761336,N,455,396,87.03,Y,2017-18
360,360468,N,376,187,49.73,Y,2017-18
550,550342,N,351,251,71.51,Y,2017-18
100,100326,N,1101,591,53.68,N,2017-18
110,110379,N,623,345,55.38,Y,2017-18
110,110380,N,1051,411,39.11,N,2017-18
110,110381,N,567,264,46.56,N,2017-18
440,440368,N,364,282,77.47,Y,2017-18
190,190341,N,543,208,38.31,N,2017-18
590,590336,N,283,211,74.56,Y,2017-18
290,290348,N,1502,424,28.23,N,2017-18
290,290350,N,718,269,37.47,N,2017-18
300,300325,N,420,146,34.76,N,2017-18
960,960390,N,515,497,96.5,Y,2017-18
310,310360,N,645,484,75.04,Y,2017-18
310,310364,N,525,325,61.9,Y,2017-18
33A,33A000,Y,959,632,65.9,Y,2017-18
330,330328,N,240,165,68.75,Y,2017-18
170,170334,N,431,406,94.2,Y,2017-18
230,230357,N,319,203,63.64,Y,2017-18
730,730334,N,172,172,100,Y,2017-18
730,730340,N,248,240,96.77,Y,2017-18
920,920514,N,774,220,28.42,N,2017-18
340,340460,N,1084,769,70.94,Y,2017-18
920,920512,N,807,411,50.93,N,2017-18
360,360470,N,1116,374,33.51,N,2017-18
10,10364,N,392,392,100,Y,2017-18
430,430368,N,415,334,80.48,Y,2017-18
450,450341,N,1008,533,52.88,N,2017-18
340,340462,N,526,526,100,Y,2017-18
490,490346,N,1100,498,45.27,N,2017-18
490,490349,N,552,305,55.25,N,2017-18
510,510368,N,799,395,49.44,N,2017-18
510,510344,N,629,391,62.16,Y,2017-18
830,830336,N,293,273,93.17,Y,2017-18
540,540324,N,857,509,59.39,N,2017-18
120,120352,N,102,70,68.63,N,2017-18
550,550344,N,947,205,21.65,N,2017-18
550,550350,N,735,179,24.35,N,2017-18
600,600480,N,2151,697,32.4,N,2017-18
630,630332,N,560,321,57.32,N,2017-18
182,182328,N,510,409,80.2,Y,2017-18
740,740374,N,912,912,100,N,2017-18
920,920516,N,651,260,39.94,N,2017-18
800,800373,N,547,547,100,Y,2017-18
800,800376,N,599,417,69.62,N,2017-18
800,800377,N,491,491,100,Y,2017-18
230,230359,N,107,54,50.47,N,2017-18
840,840332,N,575,203,35.3,N,2017-18
840,840328,N,539,252,46.75,N,2017-18
850,850332,N,371,166,44.74,N,2017-18
860,860336,N,861,480,55.75,N,2017-18
710,710323,N,748,232,31.02,Y,2017-18
920,920518,N,136,61,44.85,N,2017-18
241,241312,N,25,25,100,Y,2017-18
970,970356,N,645,355,55.04,N,2017-18
970,970358,N,545,350,64.22,N,2017-18
970,970360,N,328,328,100,Y,2017-18
110,110382,N,589,305,51.78,Y,2017-18
660,660336,N,395,327,82.78,Y,2017-18
660,660400,N,69,29,42.03,N,2017-18
70A,70A000,Y,345,104,30.14,Y,2017-18
70,70329,N,447,274,61.3,Y,2017-18
540,540325,N,507,469,92.5,Y,2017-18
960,960450,N,662,317,47.89,Y,2017-18
410,410484,N,1057,475,44.94,Y,2017-18
410,410487,N,764,412,53.93,Y,2017-18
600,600479,N,647,311,48.07,Y,2017-18
94Z,94Z000,Y,240,71,29.58,N,2017-18
700,700317,N,787,474,60.23,N,2017-18
760,760338,N,595,315,52.94,N,2017-18
390,390334,N,344,269,78.2,Y,2017-18
410,410486,N,600,61,10.17,N,2017-18
410,410489,N,1389,159,11.45,N,2017-18
410,410488,N,858,122,14.22,N,2017-18
320,320356,N,1512,965,63.82,N,2017-18
730,730344,N,492,349,70.93,N,2017-18
640,640350,N,1084,560,51.66,N,2017-18
910,910370,N,736,357,48.51,N,2017-18
600,600481,N,703,342,48.65,Y,2017-18
681,681300,N,488,242,49.59,Y,2017-18
700,700314,N,503,325,64.61,Y,2017-18
70,70330,N,416,146,35.1,N,2017-18
670,670333,N,1168,587,50.26,N,2017-18
930,930340,N,420,398,94.76,Y,2017-18
181,181312,N,577,312,54.07,Y,2017-18
490,490347,N,397,96,24.18,N,2017-18
130,130326,N,1201,516,42.96,N,2017-18
130,130327,N,876,455,51.94,N,2017-18
290,290306,N,504,167,33.13,N,2017-18
540,540326,N,510,406,79.61,Y,2017-18
740,740375,N,360,360,100,Y,2017-18
960,960454,N,742,289,38.95,Y,2017-18
410,410490,N,2068,133,6.43,N,2017-18
410,410493,N,1056,62,5.87,N,2017-18
420,420346,N,403,286,70.97,Y,2017-18
340,340464,N,967,776,80.25,Y,2017-18
600,600482,N,1028,282,27.43,N,2017-18
410,410496,N,593,388,65.43,Y,2017-18
190,190342,N,1356,330,24.34,N,2017-18
670,670332,N,476,306,64.29,Y,2017-18
920,920520,N,524,189,36.07,N,2017-18
670,670336,N,593,300,50.59,Y,2017-18
960,960360,N,885,340,38.42,N,2017-18
840,840336,N,388,237,61.08,Y,2017-18
640,640347,N,265,118,44.53,N,2017-18
320,320360,N,670,493,73.58,Y,2017-18
920,920522,N,744,144,19.35,N,2017-18
290,290349,N,487,136,27.93,N,2017-18
290,290351,N,711,225,31.65,N,2017-18
120,120364,N,430,266,61.86,Y,2017-18
140,140376,N,129,77,59.69,Y,2017-18
410,410499,N,495,322,65.05,Y,2017-18
730,730348,N,236,106,44.92,N,2017-18
410,410502,N,750,34,4.53,N,2017-18
410,410505,N,536,308,57.46,Y,2017-18
840,840342,N,260,104,40,N,2017-18
600,600485,N,687,426,62.01,Y,2017-18
600,600484,N,627,347,55.34,Y,2017-18
600,600488,N,549,241,43.9,N,2017-18
110,110384,N,454,410,90.31,Y,2017-18
250,250360,N,421,384,91.21,Y,2017-18
920,920521,N,722,154,21.33,N,2017-18
170,170339,N,365,365,100,Y,2017-18
181,181336,N,411,233,56.69,Y,2017-18
480,480316,N,186,91,48.92,Y,2017-18
650,650356,N,710,128,18.03,N,2017-18
240,240370,N,286,182,63.64,Y,2017-18
590,590340,N,345,254,73.62,Y,2017-18
340,340472,N,487,259,53.18,N,2017-18
340,340476,N,708,708,100,Y,2017-18
600,600491,N,724,78,10.77,N,2017-18
920,920524,N,329,82,24.92,N,2017-18
920,920523,N,984,56,5.69,N,2017-18
600,600697,N,580,142,24.48,N,2017-18
600,600693,N,585,140,23.93,N,2017-18
600,600696,N,399,134,33.58,N,2017-18
600,600694,N,623,121,19.42,N,2017-18
600,600695,N,349,105,30.09,N,2017-18
670,670300,N,55,16,29.09,N,2017-18
680,680332,N,1229,407,33.12,N,2017-18
780,780352,N,319,319,100,Y,2017-18
410,410402,N,652,492,75.46,Y,2017-18
430,430369,N,883,429,48.58,Y,2017-18
430,430371,N,1711,768,44.89,N,2017-18
430,430370,N,765,460,60.13,N,2017-18
800,800315,N,398,398,100,Y,2017-18
110,110336,N,752,371,49.34,N,2017-18
110,110338,N,536,314,58.58,N,2017-18
780,780356,N,325,325,100,Y,2017-18
180,180360,N,607,416,68.53,Y,2017-18
39B,39B000,Y,342,69,20.18,N,2017-18
70,70338,N,752,485,64.49,N,2017-18
700,700320,N,384,384,100,Y,2017-18
740,740376,N,549,549,100,Y,2017-18
410,410508,N,1972,676,34.28,N,2017-18
620,620330,N,282,185,65.6,Y,2017-18
340,340480,N,758,427,56.33,Y,2017-18
600,600493,N,834,202,24.22,N,2017-18
690,690320,N,437,184,42.11,N,2017-18
690,690316,N,308,194,62.99,N,2017-18
690,690324,N,305,253,82.95,Y,2017-18
920,920526,N,2710,192,7.08,N,2017-18
600,600492,N,508,20,3.94,N,2017-18
491,491316,N,632,324,51.27,Y,2017-18
340,340486,N,1437,1096,76.27,Y,2017-18
600,600409,N,442,154,34.84,N,2017-18
780,780360,N,642,642,100,Y,2017-18
410,410511,N,369,315,85.37,Y,2017-18
950,950328,N,551,191,34.66,N,2017-18
320,320362,N,578,388,67.13,Y,2017-18
670,670338,N,507,249,49.11,Y,2017-18
900,900344,N,1135,355,31.28,N,2017-18
900,900346,N,995,370,37.19,N,2017-18
680,680335,N,39,28,71.79,N,2017-18
920,920525,N,314,127,40.45,N,2017-18
700,700319,N,762,510,66.93,N,2017-18
700,700318,N,356,336,94.38,Y,2017-18
680,680336,N,439,200,45.56,N,2017-18
130,130345,N,1017,271,26.65,N,2017-18
09A,09A000,Y,175,175,100,Y,2017-18
93J,93J000,Y,207,207,100,Y,2017-18
600,600494,N,616,359,58.28,Y,2017-18
40,40328,N,495,446,90.1,Y,2017-18
200,200332,N,162,150,92.59,Y,2017-18
93M,93M000,Y,597,72,12.06,Y,2017-18
320,320364,N,829,242,29.19,N,2017-18
410,410517,N,321,187,58.26,Y,2017-18
780,780364,N,792,792,100,Y,2017-18
780,780368,N,624,624,100,Y,2017-18
710,710327,N,203,94,46.31,N,2017-18
710,710326,N,595,444,74.62,N,2017-18
710,710328,N,498,328,65.86,Y,2017-18
410,410391,N,588,247,42.01,Y,2017-18
920,920530,N,647,181,27.98,N,2017-18
130,130333,N,123,49,39.84,N,2017-18
600,600498,N,210,107,50.95,Y,2017-18
720,720304,N,356,247,69.38,Y,2017-18
720,720316,N,474,315,66.46,N,2017-18
720,720320,N,350,225,64.29,Y,2017-18
190,190346,N,708,144,20.34,N,2017-18
730,730350,N,46,31,67.39,N,2017-18
730,730352,N,1246,664,53.29,N,2017-18
780,780374,N,610,610,100,Y,2017-18
340,340490,N,472,472,100,Y,2017-18
410,410589,N,258,27,10.47,N,2017-18
600,600496,N,1519,545,35.88,N,2017-18
920,920528,N,127,104,81.89,Y,2017-18
330,330332,N,130,100,76.92,Y,2017-18
681,681324,N,647,162,25.04,N,2017-18
340,340492,N,480,480,100,Y,2017-18
681,681338,N,36,27,75,N,2017-18
41D,41D000,Y,1129,0,0,N,2017-18
291,291340,N,424,424,100,Y,2017-18
41K,41K000,Y,525,50,9.52,N,2017-18
36B,36B000,Y,1305,407,31.19,Y,2017-18
900,900348,N,1357,252,18.57,N,2017-18
600,600497,N,1078,224,20.78,N,2017-18
900,900350,N,1034,265,25.63,N,2017-18
290,290352,N,462,278,60.17,Y,2017-18
410,410522,N,673,254,37.74,N,2017-18
860,860339,N,439,236,53.76,Y,2017-18
860,860340,N,436,231,52.98,N,2017-18
260,260408,N,1530,848,55.42,N,2017-18
260,260406,N,755,371,49.14,N,2017-18
850,850336,N,166,99,59.64,Y,2017-18
920,920529,N,663,126,19,N,2017-18
49E,49,Y,1804,41,2.27,N,2017-18
510,510372,N,420,259,61.67,Y,2017-18
93N,93N000,Y,,,, ,2017-18
650,650362,N,596,279,46.81,Y,2017-18
300,300326,N,499,177,35.47,Y,2017-18
630,630336,N,2070,654,31.59,N,2017-18
630,630342,N,529,98,18.53,N,2017-18
940,940314,N,615,615,100,Y,2017-18
600,600500,N,789,342,43.35,N,2017-18
360,360478,N,555,160,28.83,N,2017-18
600,600501,N,546,322,58.97,Y,2017-18
30,30316,N,165,165,100,Y,2017-18
340,340494,N,631,194,30.74,N,2017-18
600,600503,N,886,503,56.77,Y,2017-18
780,780376,N,653,653,100,Y,2017-18
850,850338,N,275,155,56.36,N,2017-18
540,540328,N,514,342,66.54,Y,2017-18
910,910356,N,271,197,72.69,Y,2017-18
23A,23A000,Y,745,201,26.98,N,2017-18
850,850340,N,190,125,65.79,Y,2017-18
810,810370,N,273,135,49.45,Y,2017-18
60Y,60Y000,Y,247,0,0,N,2017-18
110,110388,N,172,119,69.19,Y,2017-18
880,880318,N,557,318,57.09,Y,2017-18
440,440378,N,1010,436,43.17,N,2017-18
420,420348,N,165,136,82.42,Y,2017-18
130,130331,N,841,260,30.92,N,2017-18
190,190348,N,504,215,42.66,Y,2017-18
820,820364,N,386,158,40.93,Y,2017-18
90,90352,N,170,170,100,Y,2017-18
410,410523,N,461,133,28.85,N,2017-18
590,590344,N,403,211,52.36,Y,2017-18
10,10372,N,269,243,90.33,Y,2017-18
920,920533,N,488,198,40.57,N,2017-18
360,360480,N,596,416,69.8,Y,2017-18
920,920531,N,669,82,12.26,N,2017-18
940,940316,N,327,327,100,Y,2017-18
920,920532,N,375,254,67.73,Y,2017-18
510,510410,N,1089,414,38.02,N,2017-18
750,750314,N,367,318,86.65,Y,2017-18
750,750317,N,65,24,36.92,N,2017-18
750,750318,N,624,274,43.91,N,2017-18
750,750319,N,500,275,55,N,2017-18
520,520304,N,155,97,62.58,Y,2017-18
600,600392,N,1023,23,2.25,N,2017-18
260,260410,N,330,330,100,Y,2017-18
850,850342,N,414,224,54.11,Y,2017-18
900,900347,N,772,221,28.63,N,2017-18
900,900341,N,488,207,42.42,N,2017-18
900,900342,N,1712,465,27.16,N,2017-18
900,900343,N,1349,454,33.65,N,2017-18
920,920536,N,397,241,60.71,Y,2017-18
510,510373,N,670,137,20.45,N,2017-18
92M,92M000,Y,616,480,77.92,Y,2017-18
490,490350,N,143,123,86.01,N,2017-18
510,510374,N,745,418,56.11,Y,2017-18
510,510376,N,951,508,53.42,N,2017-18
330,330334,N,231,194,83.98,Y,2017-18
780,780384,N,995,982,98.69,Y,2017-18
900,900352,N,488,240,49.18,N,2017-18
760,760339,N,813,364,44.77,N,2017-18
600,600508,N,2030,95,4.68,N,2017-18
600,600507,N,945,21,2.22,N,2017-18
410,410534,N,45,29,64.44,Y,2017-18
780,780385,N,202,179,88.61,Y,2017-18
550,550349,N,363,157,43.25,N,2017-18
550,550348,N,311,134,43.09,N,2017-18
780,780420,N,1774,1744,98.31,Y,2017-18
600,600509,N,916,374,40.83,Y,2017-18
34B,34B000,Y,449,301,67.04,Y,2017-18
61N,61N000,Y,,,, ,2017-18
670,670335,N,759,378,49.8,Y,2017-18
60G,60G000,Y,758,180,23.75,Y,2017-18
92N,92N000,Y,140,0,0,N,2017-18
780,780390,N,332,332,100,Y,2017-18
130,130330,N,327,174,53.21,Y,2017-18
650,650312,N,312,312,100,Y,2017-18
10,10374,N,612,612,100,Y,2017-18
340,340496,N,1691,808,47.78,N,2017-18
260,260365,N,773,602,77.88,Y,2017-18
320,320367,N,331,282,85.2,Y,2017-18
92K,92K000,Y,,,, ,2017-18
260,260412,N,233,101,43.35,Y,2017-18
600,600512,N,684,446,65.2,Y,2017-18
760,760340,N,413,413,100,Y,2017-18
260,260449,N,155,155,100,N,2017-18
920,920540,N,563,197,34.99,N,2017-18
760,760344,N,675,505,74.81,Y,2017-18
760,760348,N,834,448,53.72,N,2017-18
760,760352,N,874,573,65.56,N,2017-18
760,760354,N,358,144,40.22,N,2017-18
600,600513,N,1144,242,21.15,N,2017-18
200,200336,N,306,235,76.8,Y,2017-18
410,410532,N,779,560,71.89,Y,2017-18
600,600514,N,964,589,61.1,Y,2017-18
681,681334,N,510,174,34.12,Y,2017-18
